Team ID,Team,Team Meet ID,Meet Date,Home/Away,Opponents,Meet Name,Meet ID,Gymnast ID,Name,VT,UB,BB,FX,AA
49,Penn State,28867,2023-03-31,A,Arizona State/Bowling Green/California/Eastern Michigan/Florida/Maryland/Michigan State/Pittsburgh/Temple/Towson/UC Davis/Utah State/West Virginia/Western Michigan,Pittsburgh Regional II,5962,31991,Amani Herring,,,,9.85,
49,Penn State,28867,2023-03-31,A,Arizona State/Bowling Green/California/Eastern Michigan/Florida/Maryland/Michigan State/Pittsburgh/Temple/Towson/UC Davis/Utah State/West Virginia/Western Michigan,Pittsburgh Regional II,5962,31446,Jessica Johanson,9.7,9.75,9.725,9.9,39.075
49,Penn State,28867,2023-03-31,A,Arizona State/Bowling Green/California/Eastern Michigan/Florida/Maryland/Michigan State/Pittsburgh/Temple/Towson/UC Davis/Utah State/West Virginia/Western Michigan,Pittsburgh Regional II,5962,31027,Maddie Johnston,9.8,9.85,9.9,9.8,39.35
49,Penn State,28867,2023-03-31,A,Arizona State/Bowling Green/California/Eastern Michigan/Florida/Maryland/Michigan State/Pittsburgh/Temple/Towson/UC Davis/Utah State/West Virginia/Western Michigan,Pittsburgh Regional II,5962,31992,Ava Piedrahita,9.9,9.9,9.825,9.9,39.525
49,Penn State,28867,2023-03-31,A,Arizona State/Bowling Green/California/Eastern Michigan/Florida/Maryland/Michigan State/Pittsburgh/Temple/Towson/UC Davis/Utah State/West Virginia/Western Michigan,Pittsburgh Regional II,5962,30494,Cassidy Rushlow,9.8,9.95,9.75,,
49,Penn State,28867,2023-03-31,A,Arizona State/Bowling Green/California/Eastern Michigan/Florida/Maryland/Michigan State/Pittsburgh/Temple/Towson/UC Davis/Utah State/West Virginia/Western Michigan,Pittsburgh Regional II,5962,31447,Bella Salcedo,9.8,,9.875,9.9,
49,Penn State,28867,2023-03-31,A,Arizona State/Bowling Green/California/Eastern Michigan/Florida/Maryland/Michigan State/Pittsburgh/Temple/Towson/UC Davis/Utah State/West Virginia/Western Michigan,Pittsburgh Regional II,5962,31448,Elina Vihrova,9.075,9.775,,9.75,
49,Penn State,28952,2023-04-13,A,Alabama/Arizona State/Arkansas/Auburn/Boise State/California/Denver/Florida/Kentucky/LSU/Michigan/Michigan State/Missouri/Ohio State/Oklahoma/Oregon State/Stanford/UCLA/Utah,NCAA Championships Semifinals,5980,31992,Ava Piedrahita,9.875,,,,
49,Penn State,28952,2023-04-13,A,Alabama/Arizona State/Arkansas/Auburn/Boise State/California/Denver/Florida/Kentucky/LSU/Michigan/Michigan State/Missouri/Ohio State/Oklahoma/Oregon State/Stanford/UCLA/Utah,NCAA Championships Semifinals,5980,30494,Cassidy Rushlow,,9.825,,,
50,Pennsylvania,27842,2023-01-06,A,Penn State/Pittsburgh/Temple,,5601,30496,Ariyana Agarwala,9.0,,,9.7,
50,Pennsylvania,27842,2023-01-06,A,Penn State/Pittsburgh/Temple,,5601,31030,Kiersten Belkoff,9.25,,9.775,,
50,Pennsylvania,27842,2023-01-06,A,Penn State/Pittsburgh/Temple,,5601,31033,Sara Kenefick,9.775,9.675,9.725,9.85,39.025
50,Pennsylvania,27842,2023-01-06,A,Penn State/Pittsburgh/Temple,,5601,31994,Skyelar Kerico,9.675,9.75,9.875,9.825,39.125
50,Pennsylvania,27842,2023-01-06,A,Penn State/Pittsburgh/Temple,,5601,31034,Kristen Kuhn,,,9.625,,
50,Pennsylvania,27842,2023-01-06,A,Penn State/Pittsburgh/Temple,,5601,31995,Marissa Lassiter,9.65,8.875,,9.7,
50,Pennsylvania,27842,2023-01-06,A,Penn State/Pittsburgh/Temple,,5601,30502,Mccaleigh Marr,,,9.825,,
50,Pennsylvania,27842,2023-01-06,A,Penn State/Pittsburgh/Temple,,5601,31996,Carly Oniki,,9.725,,9.7,
50,Pennsylvania,27842,2023-01-06,A,Penn State/Pittsburgh/Temple,,5601,30503,Sarah Penuela-Wermers,,8.725,,,
50,Pennsylvania,27842,2023-01-06,A,Penn State/Pittsburgh/Temple,,5601,31456,Isabel Song,9.725,9.65,,9.6,
50,Pennsylvania,27842,2023-01-06,A,Penn State/Pittsburgh/Temple,,5601,31999,Samantha Wu,,,9.8,,
50,Pennsylvania,27891,2023-01-13,A,LIU/Penn State/Southern Connecticut,,5619,30496,Ariyana Agarwala,9.775,,,9.675,
50,Pennsylvania,27891,2023-01-13,A,LIU/Penn State/Southern Connecticut,,5619,31030,Kiersten Belkoff,9.8,,9.8,9.6,
50,Pennsylvania,27891,2023-01-13,A,LIU/Penn State/Southern Connecticut,,5619,31454,Zara Gazdak,,9.65,,,
50,Pennsylvania,27891,2023-01-13,A,LIU/Penn State/Southern Connecticut,,5619,31033,Sara Kenefick,9.75,9.65,9.5,9.775,38.675
50,Pennsylvania,27891,2023-01-13,A,LIU/Penn State/Southern Connecticut,,5619,31994,Skyelar Kerico,9.85,9.675,9.825,9.725,39.075
50,Pennsylvania,27891,2023-01-13,A,LIU/Penn State/Southern Connecticut,,5619,31034,Kristen Kuhn,,,9.6,,
50,Pennsylvania,27891,2023-01-13,A,LIU/Penn State/Southern Connecticut,,5619,31995,Marissa Lassiter,9.725,,,9.8,
50,Pennsylvania,27891,2023-01-13,A,LIU/Penn State/Southern Connecticut,,5619,30502,Mccaleigh Marr,,,9.825,,
50,Pennsylvania,27891,2023-01-13,A,LIU/Penn State/Southern Connecticut,,5619,31996,Carly Oniki,,9.75,,,
50,Pennsylvania,27891,2023-01-13,A,LIU/Penn State/Southern Connecticut,,5619,30503,Sarah Penuela-Wermers,,9.025,,,
50,Pennsylvania,27891,2023-01-13,A,LIU/Penn State/Southern Connecticut,,5619,31997,Alyssa Rosen,,,,,
50,Pennsylvania,27891,2023-01-13,A,LIU/Penn State/Southern Connecticut,,5619,31456,Isabel Song,,9.725,,9.75,
50,Pennsylvania,27891,2023-01-13,A,LIU/Penn State/Southern Connecticut,,5619,31457,Olivia Vanhorn,9.7,,,,
50,Pennsylvania,27891,2023-01-13,A,LIU/Penn State/Southern Connecticut,,5619,31999,Samantha Wu,,,9.775,,
50,Pennsylvania,28048,2023-01-22,H,William & Mary,,5679,30496,Ariyana Agarwala,9.7,,,9.575,
50,Pennsylvania,28048,2023-01-22,H,William & Mary,,5679,31030,Kiersten Belkoff,9.8,,9.675,9.7,
50,Pennsylvania,28048,2023-01-22,H,William & Mary,,5679,31454,Zara Gazdak,,9.025,,,
50,Pennsylvania,28048,2023-01-22,H,William & Mary,,5679,31033,Sara Kenefick,9.7,9.6,9.675,9.875,38.85
50,Pennsylvania,28048,2023-01-22,H,William & Mary,,5679,31994,Skyelar Kerico,9.725,9.75,9.75,9.8,39.025
50,Pennsylvania,28048,2023-01-22,H,William & Mary,,5679,31034,Kristen Kuhn,,9.8,,,
50,Pennsylvania,28048,2023-01-22,H,William & Mary,,5679,31995,Marissa Lassiter,9.8,9.65,,9.8,
50,Pennsylvania,28048,2023-01-22,H,William & Mary,,5679,31035,Campbell Marr,,,9.825,,
50,Pennsylvania,28048,2023-01-22,H,William & Mary,,5679,30502,Mccaleigh Marr,,,9.4,,
50,Pennsylvania,28048,2023-01-22,H,William & Mary,,5679,31996,Carly Oniki,,9.75,,,
50,Pennsylvania,28048,2023-01-22,H,William & Mary,,5679,31456,Isabel Song,,,,9.675,
50,Pennsylvania,28048,2023-01-22,H,William & Mary,,5679,31457,Olivia Vanhorn,9.675,,,,
50,Pennsylvania,28048,2023-01-22,H,William & Mary,,5679,31999,Samantha Wu,,,9.75,,
50,Pennsylvania,28133,2023-01-29,A,New Hampshire/UW-Whitewater/Yale,,5715,31030,Kiersten Belkoff,9.775,,9.725,9.7,
50,Pennsylvania,28133,2023-01-29,A,New Hampshire/UW-Whitewater/Yale,,5715,31450,Emma Davies,,,,9.7,
50,Pennsylvania,28133,2023-01-29,A,New Hampshire/UW-Whitewater/Yale,,5715,31033,Sara Kenefick,9.55,9.725,8.95,9.4,37.625
50,Pennsylvania,28133,2023-01-29,A,New Hampshire/UW-Whitewater/Yale,,5715,31994,Skyelar Kerico,9.675,9.875,9.8,9.75,39.1
50,Pennsylvania,28133,2023-01-29,A,New Hampshire/UW-Whitewater/Yale,,5715,31034,Kristen Kuhn,,9.775,,,
50,Pennsylvania,28133,2023-01-29,A,New Hampshire/UW-Whitewater/Yale,,5715,31995,Marissa Lassiter,9.725,9.75,,9.775,
50,Pennsylvania,28133,2023-01-29,A,New Hampshire/UW-Whitewater/Yale,,5715,30502,Mccaleigh Marr,,9.875,9.7,,
50,Pennsylvania,28133,2023-01-29,A,New Hampshire/UW-Whitewater/Yale,,5715,31035,Campbell Marr,9.7,,9.8,,
50,Pennsylvania,28133,2023-01-29,A,New Hampshire/UW-Whitewater/Yale,,5715,31996,Carly Oniki,,9.8,,,
50,Pennsylvania,28133,2023-01-29,A,New Hampshire/UW-Whitewater/Yale,,5715,31456,Isabel Song,,,,9.775,
50,Pennsylvania,28133,2023-01-29,A,New Hampshire/UW-Whitewater/Yale,,5715,31998,Alisha Werlen,9.6,,,,
50,Pennsylvania,28133,2023-01-29,A,New Hampshire/UW-Whitewater/Yale,,5715,31999,Samantha Wu,,,9.75,,
50,Pennsylvania,28212,2023-02-05,A,Cornell,,5749,31030,Kiersten Belkoff,9.825,,9.825,9.75,
50,Pennsylvania,28212,2023-02-05,A,Cornell,,5749,31450,Emma Davies,,9.5,,9.775,
50,Pennsylvania,28212,2023-02-05,A,Cornell,,5749,31451,Rose Debarberie,9.75,,,,
50,Pennsylvania,28212,2023-02-05,A,Cornell,,5749,31033,Sara Kenefick,,9.6,9.8,9.75,
50,Pennsylvania,28212,2023-02-05,A,Cornell,,5749,31034,Kristen Kuhn,,9.625,9.725,,
50,Pennsylvania,28212,2023-02-05,A,Cornell,,5749,31995,Marissa Lassiter,9.825,9.75,,9.85,
50,Pennsylvania,28212,2023-02-05,A,Cornell,,5749,31035,Campbell Marr,9.8,,9.925,,
50,Pennsylvania,28212,2023-02-05,A,Cornell,,5749,30502,Mccaleigh Marr,,9.85,9.8,,
50,Pennsylvania,28212,2023-02-05,A,Cornell,,5749,31996,Carly Oniki,,9.575,,9.575,
50,Pennsylvania,28212,2023-02-05,A,Cornell,,5749,31997,Alyssa Rosen,,,9.7,,
50,Pennsylvania,28212,2023-02-05,A,Cornell,,5749,31457,Olivia Vanhorn,9.875,,,9.05,
50,Pennsylvania,28212,2023-02-05,A,Cornell,,5749,31998,Alisha Werlen,9.6,,,,
50,Pennsylvania,28311,2023-02-12,H,Towson/Ursinus/West Chester,,5791,31030,Kiersten Belkoff,9.825,,9.05,9.675,
50,Pennsylvania,28311,2023-02-12,H,Towson/Ursinus/West Chester,,5791,31450,Emma Davies,,9.725,,9.8,
50,Pennsylvania,28311,2023-02-12,H,Towson/Ursinus/West Chester,,5791,31451,Rose Debarberie,8.95,,,,
50,Pennsylvania,28311,2023-02-12,H,Towson/Ursinus/West Chester,,5791,31033,Sara Kenefick,,9.625,8.725,9.6,
50,Pennsylvania,28311,2023-02-12,H,Towson/Ursinus/West Chester,,5791,31034,Kristen Kuhn,,9.8,9.7,,
50,Pennsylvania,28311,2023-02-12,H,Towson/Ursinus/West Chester,,5791,31995,Marissa Lassiter,9.8,9.775,,9.875,
50,Pennsylvania,28311,2023-02-12,H,Towson/Ursinus/West Chester,,5791,31035,Campbell Marr,9.775,,8.9,,
50,Pennsylvania,28311,2023-02-12,H,Towson/Ursinus/West Chester,,5791,30502,Mccaleigh Marr,,9.725,9.825,,
50,Pennsylvania,28311,2023-02-12,H,Towson/Ursinus/West Chester,,5791,31996,Carly Oniki,,9.75,,9.775,
50,Pennsylvania,28311,2023-02-12,H,Towson/Ursinus/West Chester,,5791,31997,Alyssa Rosen,,,9.025,,
50,Pennsylvania,28311,2023-02-12,H,Towson/Ursinus/West Chester,,5791,31457,Olivia Vanhorn,9.7,,,9.825,
50,Pennsylvania,28311,2023-02-12,H,Towson/Ursinus/West Chester,,5791,31998,Alisha Werlen,9.7,,,,
50,Pennsylvania,28404,2023-02-19,A,George Washington/N.C. State/Temple,,5833,31030,Kiersten Belkoff,9.8,,9.85,,
50,Pennsylvania,28404,2023-02-19,A,George Washington/N.C. State/Temple,,5833,31450,Emma Davies,9.625,9.675,,9.55,
50,Pennsylvania,28404,2023-02-19,A,George Washington/N.C. State/Temple,,5833,31451,Rose Debarberie,9.8,,,,
50,Pennsylvania,28404,2023-02-19,A,George Washington/N.C. State/Temple,,5833,31033,Sara Kenefick,,9.8,,9.65,
50,Pennsylvania,28404,2023-02-19,A,George Washington/N.C. State/Temple,,5833,31034,Kristen Kuhn,,9.8,9.85,,
50,Pennsylvania,28404,2023-02-19,A,George Washington/N.C. State/Temple,,5833,31995,Marissa Lassiter,,9.1,,9.75,
50,Pennsylvania,28404,2023-02-19,A,George Washington/N.C. State/Temple,,5833,30502,Mccaleigh Marr,,9.85,9.95,,
50,Pennsylvania,28404,2023-02-19,A,George Washington/N.C. State/Temple,,5833,31035,Campbell Marr,9.9,,9.95,,
50,Pennsylvania,28404,2023-02-19,A,George Washington/N.C. State/Temple,,5833,31996,Carly Oniki,,8.95,,9.775,
50,Pennsylvania,28404,2023-02-19,A,George Washington/N.C. State/Temple,,5833,31997,Alyssa Rosen,,,9.875,9.825,
50,Pennsylvania,28404,2023-02-19,A,George Washington/N.C. State/Temple,,5833,31457,Olivia Vanhorn,9.25,,,8.95,
50,Pennsylvania,28404,2023-02-19,A,George Washington/N.C. State/Temple,,5833,31998,Alisha Werlen,9.75,,9.725,,
50,Pennsylvania,28471,2023-02-26,A,Brown/Cornell/Yale,,5860,31030,Kiersten Belkoff,9.8,,9.7,9.65,
50,Pennsylvania,28471,2023-02-26,A,Brown/Cornell/Yale,,5860,31450,Emma Davies,,8.65,,9.75,
50,Pennsylvania,28471,2023-02-26,A,Brown/Cornell/Yale,,5860,31451,Rose Debarberie,9.8,,,,
50,Pennsylvania,28471,2023-02-26,A,Brown/Cornell/Yale,,5860,31033,Sara Kenefick,9.675,9.7,,9.7,
50,Pennsylvania,28471,2023-02-26,A,Brown/Cornell/Yale,,5860,31994,Skyelar Kerico,,9.425,,,
50,Pennsylvania,28471,2023-02-26,A,Brown/Cornell/Yale,,5860,31034,Kristen Kuhn,,9.8,9.725,,
50,Pennsylvania,28471,2023-02-26,A,Brown/Cornell/Yale,,5860,31995,Marissa Lassiter,9.8,,,9.8,
50,Pennsylvania,28471,2023-02-26,A,Brown/Cornell/Yale,,5860,31035,Campbell Marr,9.8,,9.25,,
50,Pennsylvania,28471,2023-02-26,A,Brown/Cornell/Yale,,5860,30502,Mccaleigh Marr,,9.85,9.85,,
50,Pennsylvania,28471,2023-02-26,A,Brown/Cornell/Yale,,5860,31996,Carly Oniki,,9.8,,9.75,
50,Pennsylvania,28471,2023-02-26,A,Brown/Cornell/Yale,,5860,31997,Alyssa Rosen,,,9.75,9.7,
50,Pennsylvania,28471,2023-02-26,A,Brown/Cornell/Yale,,5860,31998,Alisha Werlen,9.7,,9.725,,
50,Pennsylvania,28506,2023-03-02,H,New Hampshire,,5873,30496,Ariyana Agarwala,9.8,,,,
50,Pennsylvania,28506,2023-03-02,H,New Hampshire,,5873,31030,Kiersten Belkoff,9.875,,9.825,9.6,
50,Pennsylvania,28506,2023-03-02,H,New Hampshire,,5873,31450,Emma Davies,,,,9.825,
50,Pennsylvania,28506,2023-03-02,H,New Hampshire,,5873,31451,Rose Debarberie,9.775,,,,
50,Pennsylvania,28506,2023-03-02,H,New Hampshire,,5873,31033,Sara Kenefick,,9.75,,8.675,
50,Pennsylvania,28506,2023-03-02,H,New Hampshire,,5873,31994,Skyelar Kerico,9.75,9.725,,,
50,Pennsylvania,28506,2023-03-02,H,New Hampshire,,5873,31034,Kristen Kuhn,,9.875,9.825,,
50,Pennsylvania,28506,2023-03-02,H,New Hampshire,,5873,31995,Marissa Lassiter,9.725,9.7,,8.975,
50,Pennsylvania,28506,2023-03-02,H,New Hampshire,,5873,30502,Mccaleigh Marr,,9.825,9.05,,
50,Pennsylvania,28506,2023-03-02,H,New Hampshire,,5873,31035,Campbell Marr,9.7,,9.7,,
50,Pennsylvania,28506,2023-03-02,H,New Hampshire,,5873,31996,Carly Oniki,,8.95,,9.575,
50,Pennsylvania,28506,2023-03-02,H,New Hampshire,,5873,31997,Alyssa Rosen,,,9.75,9.675,
50,Pennsylvania,28506,2023-03-02,H,New Hampshire,,5873,31998,Alisha Werlen,,,9.8,,
50,Pennsylvania,28572,2023-03-05,A,Brown/Maryland/New Hampshire,,5902,30496,Ariyana Agarwala,9.825,,,9.775,
50,Pennsylvania,28572,2023-03-05,A,Brown/Maryland/New Hampshire,,5902,31030,Kiersten Belkoff,9.825,,9.675,,
50,Pennsylvania,28572,2023-03-05,A,Brown/Maryland/New Hampshire,,5902,31450,Emma Davies,,,,9.55,
50,Pennsylvania,28572,2023-03-05,A,Brown/Maryland/New Hampshire,,5902,31451,Rose Debarberie,9.675,,,,
50,Pennsylvania,28572,2023-03-05,A,Brown/Maryland/New Hampshire,,5902,31033,Sara Kenefick,,9.1,,9.8,
50,Pennsylvania,28572,2023-03-05,A,Brown/Maryland/New Hampshire,,5902,31994,Skyelar Kerico,,9.825,,,
50,Pennsylvania,28572,2023-03-05,A,Brown/Maryland/New Hampshire,,5902,31034,Kristen Kuhn,,9.725,9.675,,
50,Pennsylvania,28572,2023-03-05,A,Brown/Maryland/New Hampshire,,5902,31995,Marissa Lassiter,9.8,9.725,,9.75,
50,Pennsylvania,28572,2023-03-05,A,Brown/Maryland/New Hampshire,,5902,31035,Campbell Marr,9.55,,9.75,,
50,Pennsylvania,28572,2023-03-05,A,Brown/Maryland/New Hampshire,,5902,30502,Mccaleigh Marr,,9.9,9.875,,
50,Pennsylvania,28572,2023-03-05,A,Brown/Maryland/New Hampshire,,5902,31996,Carly Oniki,,9.75,,9.625,
50,Pennsylvania,28572,2023-03-05,A,Brown/Maryland/New Hampshire,,5902,31997,Alyssa Rosen,,,9.6,9.65,
50,Pennsylvania,28572,2023-03-05,A,Brown/Maryland/New Hampshire,,5902,31457,Olivia Vanhorn,9.675,,,,
50,Pennsylvania,28572,2023-03-05,A,Brown/Maryland/New Hampshire,,5902,31998,Alisha Werlen,,,9.8,,
50,Pennsylvania,28676,2023-03-12,A,Rutgers/West Virginia,,5939,30496,Ariyana Agarwala,9.75,,,9.7,
50,Pennsylvania,28676,2023-03-12,A,Rutgers/West Virginia,,5939,31030,Kiersten Belkoff,9.875,,9.8,,
50,Pennsylvania,28676,2023-03-12,A,Rutgers/West Virginia,,5939,31450,Emma Davies,,,,9.75,
50,Pennsylvania,28676,2023-03-12,A,Rutgers/West Virginia,,5939,31451,Rose Debarberie,9.675,,,,
50,Pennsylvania,28676,2023-03-12,A,Rutgers/West Virginia,,5939,31033,Sara Kenefick,,9.725,,9.8,
50,Pennsylvania,28676,2023-03-12,A,Rutgers/West Virginia,,5939,31994,Skyelar Kerico,9.75,9.825,9.075,,
50,Pennsylvania,28676,2023-03-12,A,Rutgers/West Virginia,,5939,31034,Kristen Kuhn,,8.05,9.5,,
50,Pennsylvania,28676,2023-03-12,A,Rutgers/West Virginia,,5939,31995,Marissa Lassiter,9.725,9.8,,9.75,
50,Pennsylvania,28676,2023-03-12,A,Rutgers/West Virginia,,5939,30502,Mccaleigh Marr,,9.425,9.825,,
50,Pennsylvania,28676,2023-03-12,A,Rutgers/West Virginia,,5939,31035,Campbell Marr,9.625,,9.725,,
50,Pennsylvania,28676,2023-03-12,A,Rutgers/West Virginia,,5939,31996,Carly Oniki,,9.625,,9.625,
50,Pennsylvania,28676,2023-03-12,A,Rutgers/West Virginia,,5939,31997,Alyssa Rosen,,,,9.7,
50,Pennsylvania,28676,2023-03-12,A,Rutgers/West Virginia,,5939,31998,Alisha Werlen,,,9.75,,
50,Pennsylvania,28702,2023-03-18,A,Bridgeport/Brown/Cornell/Southern Connecticut/West Chester/William & Mary/Yale,GEC Conference,5943,30496,Ariyana Agarwala,9.7,,,9.8,
50,Pennsylvania,28702,2023-03-18,A,Bridgeport/Brown/Cornell/Southern Connecticut/West Chester/William & Mary/Yale,GEC Conference,5943,31030,Kiersten Belkoff,9.675,,9.7,,
50,Pennsylvania,28702,2023-03-18,A,Bridgeport/Brown/Cornell/Southern Connecticut/West Chester/William & Mary/Yale,GEC Conference,5943,31450,Emma Davies,,,,9.9,
50,Pennsylvania,28702,2023-03-18,A,Bridgeport/Brown/Cornell/Southern Connecticut/West Chester/William & Mary/Yale,GEC Conference,5943,31033,Sara Kenefick,,9.625,9.775,8.925,
50,Pennsylvania,28702,2023-03-18,A,Bridgeport/Brown/Cornell/Southern Connecticut/West Chester/William & Mary/Yale,GEC Conference,5943,31994,Skyelar Kerico,9.775,9.65,9.825,,
50,Pennsylvania,28702,2023-03-18,A,Bridgeport/Brown/Cornell/Southern Connecticut/West Chester/William & Mary/Yale,GEC Conference,5943,31034,Kristen Kuhn,,9.85,,,
50,Pennsylvania,28702,2023-03-18,A,Bridgeport/Brown/Cornell/Southern Connecticut/West Chester/William & Mary/Yale,GEC Conference,5943,31995,Marissa Lassiter,9.625,9.7,,9.875,
50,Pennsylvania,28702,2023-03-18,A,Bridgeport/Brown/Cornell/Southern Connecticut/West Chester/William & Mary/Yale,GEC Conference,5943,31035,Campbell Marr,9.675,,9.65,,
50,Pennsylvania,28702,2023-03-18,A,Bridgeport/Brown/Cornell/Southern Connecticut/West Chester/William & Mary/Yale,GEC Conference,5943,30502,Mccaleigh Marr,,9.15,9.725,,
50,Pennsylvania,28702,2023-03-18,A,Bridgeport/Brown/Cornell/Southern Connecticut/West Chester/William & Mary/Yale,GEC Conference,5943,31996,Carly Oniki,,9.725,,9.7,
50,Pennsylvania,28702,2023-03-18,A,Bridgeport/Brown/Cornell/Southern Connecticut/West Chester/William & Mary/Yale,GEC Conference,5943,31997,Alyssa Rosen,,,,9.8,
50,Pennsylvania,28702,2023-03-18,A,Bridgeport/Brown/Cornell/Southern Connecticut/West Chester/William & Mary/Yale,GEC Conference,5943,31457,Olivia Vanhorn,9.7,,,,
50,Pennsylvania,28702,2023-03-18,A,Bridgeport/Brown/Cornell/Southern Connecticut/West Chester/William & Mary/Yale,GEC Conference,5943,31998,Alisha Werlen,,,9.75,,
51,Pittsburgh,27839,2023-01-06,H,Penn State/Penn/Temple,,5601,31460,Hallie Copperwheat,9.8,9.775,9.35,9.875,38.8
51,Pittsburgh,27839,2023-01-06,H,Penn State/Penn/Temple,,5601,32254,Kennedy Duke,9.75,,9.6,,
51,Pittsburgh,27839,2023-01-06,H,Penn State/Penn/Temple,,5601,31461,Jordyn Ewing,,9.825,9.925,9.85,
51,Pittsburgh,27839,2023-01-06,H,Penn State/Penn/Temple,,5601,32001,Reyna Garvey,9.7,9.725,9.95,9.775,39.15
51,Pittsburgh,27839,2023-01-06,H,Penn State/Penn/Temple,,5601,32002,Lucia Jakab,,8.8,9.825,,
51,Pittsburgh,27839,2023-01-06,H,Penn State/Penn/Temple,,5601,32004,Natalia Pawlak,,9.8,,,
51,Pittsburgh,27839,2023-01-06,H,Penn State/Penn/Temple,,5601,30622,Ciara Ward,9.85,,,9.025,
51,Pittsburgh,27839,2023-01-06,H,Penn State/Penn/Temple,,5601,31466,Sidney Washington,9.875,9.675,,9.9,
51,Pittsburgh,27839,2023-01-06,H,Penn State/Penn/Temple,,5601,30623,Christina Weiss,9.7,,9.675,,
51,Pittsburgh,27839,2023-01-06,H,Penn State/Penn/Temple,,5601,31038,Nay'yarrah Winder,,,,9.8,
51,Pittsburgh,27939,2023-01-14,A,Boise State/California/Iowa/Minnesota/Oregon State/UCLA/Washington,Wasatch Classic,5635,31460,Hallie Copperwheat,9.775,9.8,9.7,9.875,39.15
51,Pittsburgh,27939,2023-01-14,A,Boise State/California/Iowa/Minnesota/Oregon State/UCLA/Washington,Wasatch Classic,5635,32254,Kennedy Duke,9.825,,8.675,,
51,Pittsburgh,27939,2023-01-14,A,Boise State/California/Iowa/Minnesota/Oregon State/UCLA/Washington,Wasatch Classic,5635,31461,Jordyn Ewing,,9.825,9.3,9.8,
51,Pittsburgh,27939,2023-01-14,A,Boise State/California/Iowa/Minnesota/Oregon State/UCLA/Washington,Wasatch Classic,5635,32001,Reyna Garvey,9.65,9.575,9.8,9.25,38.275
51,Pittsburgh,27939,2023-01-14,A,Boise State/California/Iowa/Minnesota/Oregon State/UCLA/Washington,Wasatch Classic,5635,30486,Erin Hutchison,,,,8.825,
51,Pittsburgh,27939,2023-01-14,A,Boise State/California/Iowa/Minnesota/Oregon State/UCLA/Washington,Wasatch Classic,5635,32002,Lucia Jakab,,9.625,9.05,,
51,Pittsburgh,27939,2023-01-14,A,Boise State/California/Iowa/Minnesota/Oregon State/UCLA/Washington,Wasatch Classic,5635,32004,Natalia Pawlak,,9.825,,,
51,Pittsburgh,27939,2023-01-14,A,Boise State/California/Iowa/Minnesota/Oregon State/UCLA/Washington,Wasatch Classic,5635,30622,Ciara Ward,9.675,,,,
51,Pittsburgh,27939,2023-01-14,A,Boise State/California/Iowa/Minnesota/Oregon State/UCLA/Washington,Wasatch Classic,5635,31466,Sidney Washington,9.8,9.725,,9.825,
51,Pittsburgh,27939,2023-01-14,A,Boise State/California/Iowa/Minnesota/Oregon State/UCLA/Washington,Wasatch Classic,5635,30623,Christina Weiss,9.7,,9.675,,
51,Pittsburgh,27939,2023-01-14,A,Boise State/California/Iowa/Minnesota/Oregon State/UCLA/Washington,Wasatch Classic,5635,31038,Nay'yarrah Winder,,,,9.8,
51,Pittsburgh,28032,2023-01-21,A,George Washington/N.C. State,,5671,31460,Hallie Copperwheat,9.8,9.9,9.825,9.825,39.35
51,Pittsburgh,28032,2023-01-21,A,George Washington/N.C. State,,5671,32254,Kennedy Duke,9.9,,9.625,,
51,Pittsburgh,28032,2023-01-21,A,George Washington/N.C. State,,5671,31461,Jordyn Ewing,,9.8,9.8,9.6,
51,Pittsburgh,28032,2023-01-21,A,George Washington/N.C. State,,5671,31463,Kendall Foy,,,9.45,,
51,Pittsburgh,28032,2023-01-21,A,George Washington/N.C. State,,5671,32001,Reyna Garvey,9.775,9.7,9.1,8.975,37.55
51,Pittsburgh,28032,2023-01-21,A,George Washington/N.C. State,,5671,32002,Lucia Jakab,,9.675,,,
51,Pittsburgh,28032,2023-01-21,A,George Washington/N.C. State,,5671,32004,Natalia Pawlak,,9.925,,,
51,Pittsburgh,28032,2023-01-21,A,George Washington/N.C. State,,5671,30622,Ciara Ward,9.825,,,9.55,
51,Pittsburgh,28032,2023-01-21,A,George Washington/N.C. State,,5671,31466,Sidney Washington,9.9,9.35,,9.875,
51,Pittsburgh,28032,2023-01-21,A,George Washington/N.C. State,,5671,30623,Christina Weiss,9.75,,9.7,,
51,Pittsburgh,28032,2023-01-21,A,George Washington/N.C. State,,5671,31038,Nay'yarrah Winder,,,,9.7,
51,Pittsburgh,28109,2023-01-29,A,Ball State/Fisk/SEMO,,5707,31460,Hallie Copperwheat,9.725,9.825,9.95,9.85,39.35
51,Pittsburgh,28109,2023-01-29,A,Ball State/Fisk/SEMO,,5707,32254,Kennedy Duke,9.75,,9.7,,
51,Pittsburgh,28109,2023-01-29,A,Ball State/Fisk/SEMO,,5707,31461,Jordyn Ewing,,9.775,9.8,9.825,
51,Pittsburgh,28109,2023-01-29,A,Ball State/Fisk/SEMO,,5707,32001,Reyna Garvey,9.7,9.675,9.875,8.3,37.55
51,Pittsburgh,28109,2023-01-29,A,Ball State/Fisk/SEMO,,5707,32002,Lucia Jakab,,9.675,,,
51,Pittsburgh,28109,2023-01-29,A,Ball State/Fisk/SEMO,,5707,32004,Natalia Pawlak,,9.775,,,
